code
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
def foo(): return 42
